symbol,source_index,removed_hash,kept_hash,reason,url
AMZN,154,d513c659230567b4d49197a831a83275044635b73e7b369fcee843cb6db6df2d,d513c659230567b4d49197a831a83275044635b73e7b369fcee843cb6db6df2d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/notable-tuesday-option-activity-djt-key-amzn
AMZN,155,e583e6211d97a2d9bb143f5df28e210c3d10f186726255e57593945377ab46e1,e583e6211d97a2d9bb143f5df28e210c3d10f186726255e57593945377ab46e1,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/fund-update-fifth-third-bancorp-just-disclosed-new-holdings
AMZN,156,40a92d89add559ffa70475a7e322a10fe900e09ed274472bb3ed217db7986449,40a92d89add559ffa70475a7e322a10fe900e09ed274472bb3ed217db7986449,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/2-top-tech-stocks-could-make-you-millionaire-4
AMZN,157,1ea4e29fe128f3452a3b93a8fa9eac12eee040feb60d0d665247086ef931f43f,1ea4e29fe128f3452a3b93a8fa9eac12eee040feb60d0d665247086ef931f43f,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-whiplash-3-growth-stocks-are-no-brainer-buys-bounce
AMZN,175,a8c040df340fdab276c93a62a93242d8d7430115963746b00f8b484edce52b94,a8c040df340fdab276c93a62a93242d8d7430115963746b00f8b484edce52b94,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-climb-president-trump-exempts-consumer-electronics-reciprocal-tariffs
AMZN,177,f6c9c6fa25bd059e0d1013aa931de867f0c738f7b23eb3d7ec7fd39a45120732,f6c9c6fa25bd059e0d1013aa931de867f0c738f7b23eb3d7ec7fd39a45120732,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/congressmember-josh-gottheimers-new-portfolio-holdings
AMZN,178,fedd1d5d4b24e160254b32d8f44ad9b8fa42a5194b06e23ec22ed101c9646ebc,fedd1d5d4b24e160254b32d8f44ad9b8fa42a5194b06e23ec22ed101c9646ebc,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-chaos-what-start-buying
AMZN,179,b9cedb53123ef72c2b07a3eff6845a3a49d55755490738c3005ed57c00d8066b,b9cedb53123ef72c2b07a3eff6845a3a49d55755490738c3005ed57c00d8066b,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/tech-set-surge-tariff-pause-5-etf-picks
AMZN,180,7a6fe954a481e2c5c9c07e126c460ed2ee543ca24368624d9270bbe2473eeb9b,7a6fe954a481e2c5c9c07e126c460ed2ee543ca24368624d9270bbe2473eeb9b,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/are-tariffs-amazons-kryptonite
AMZN,181,cf424599f32d426a9e54ba66a3968ca1e07559fb27363716dc93b1d6202eb4e9,cf424599f32d426a9e54ba66a3968ca1e07559fb27363716dc93b1d6202eb4e9,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/dow-movers-unh-aapl-2
AMZN,182,b08ae881d6c4b3c028c2a3306744c7c227bb37e5a24d706ae2b5e31533fcff53,b08ae881d6c4b3c028c2a3306744c7c227bb37e5a24d706ae2b5e31533fcff53,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/pick-microsoft-stock-over-ibm
AMZN,183,63e6576d7210d77be8532485f0b0efb2df4ce368c64f4da38aa2c2e6189ae3ed,63e6576d7210d77be8532485f0b0efb2df4ce368c64f4da38aa2c2e6189ae3ed,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/netflix-gears-report-q1-earnings-buy-sell-or-hold-nflx-stock
AMZN,184,d7d2b3668e0a0763f254d8dba8d14174a503086b038d37dccf99ec43e5b5577b,d7d2b3668e0a0763f254d8dba8d14174a503086b038d37dccf99ec43e5b5577b,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/which-mag-7-stock-apple-or-nvidia-should-you-buy-tariff-relief
AMZN,185,346828cf5c1e715cd956ee2cd9030826648030976908ac60a9d8c4f71091a424,346828cf5c1e715cd956ee2cd9030826648030976908ac60a9d8c4f71091a424,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/monday-sector-laggards-energy-services-0
AMZN,186,30fb84fdd72d59d1ca1e8bc71653f3a38cc0b0d28a8daad8095a4263edc5458d,30fb84fdd72d59d1ca1e8bc71653f3a38cc0b0d28a8daad8095a4263edc5458d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/lobbying-update-60000-amazoncom-services-llc-lobbying-was-just-disclosed
AMZN,187,3ab9b3c7c48737e18fe37d2db2c4ddfa8329abcb7b289231583ca809a023f29e,3ab9b3c7c48737e18fe37d2db2c4ddfa8329abcb7b289231583ca809a023f29e,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/3-beaten-down-magnificent-seven-stocks-buy-and-hold
AMZN,188,fcfd7d662bc34b7064214bc0699098892c5ea97710e8d8356a8ba2a5144a5224,fcfd7d662bc34b7064214bc0699098892c5ea97710e8d8356a8ba2a5144a5224,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/ishares-core-sp-us-value-etf-iusv-strong-etf-right-now-4
AMZN,189,2f716a490f1fc4ec36b8283f71803220d5de13d76d91848e499a8c891025ff6b,2f716a490f1fc4ec36b8283f71803220d5de13d76d91848e499a8c891025ff6b,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-recover-report-fed-ready-stabilize-markets
AMZN,190,b6941f2459e738d1e8da578657b1367dbbac2eb160c519da53d43182ffefc47f,b6941f2459e738d1e8da578657b1367dbbac2eb160c519da53d43182ffefc47f,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/oracle-stock-resilient-undervalued-and-ready-rebound
AMZN,191,9f5e5bfad4aa6d03b849d0ce959bad5f59cc676fa882dcb4005f149e302cd95d,9f5e5bfad4aa6d03b849d0ce959bad5f59cc676fa882dcb4005f149e302cd95d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/amazon-amzn-stock-sinks-market-gains-heres-why-0
AMZN,192,4c828acc1d8469d14b550e5f529e3f035550c3246db90f7fddb7f4e50de0e767,4c828acc1d8469d14b550e5f529e3f035550c3246db90f7fddb7f4e50de0e767,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-rally-hopes-softer-us-tariff-policies
AMZN,193,c20569e79524daf1a8b65e0fc0a537389fdbcaa868916890ba32ba66cb1453cc,c20569e79524daf1a8b65e0fc0a537389fdbcaa868916890ba32ba66cb1453cc,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/2-vanguard-index-funds-could-turn-375-month-592100-portfolio-pays-17900-annual-dividend
AMZN,203,a5d93bbac568302c5ccbbdcf395c4218daa7174c4e605a3ce85681c041956119,a5d93bbac568302c5ccbbdcf395c4218daa7174c4e605a3ce85681c041956119,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/why-meta-stock-smarter-buy-google
AMZN,205,5fef1e9658fd1c37e2ebe9137b95002184f840c5001d2d35e545b6ccd31e2364,5fef1e9658fd1c37e2ebe9137b95002184f840c5001d2d35e545b6ccd31e2364,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/things-be-wary-when-buying-shopify-stock
AMZN,206,a9b2e01a641e970457a1c5f9cf19a70161da178541474f5f2d773d37ba101e9c,a9b2e01a641e970457a1c5f9cf19a70161da178541474f5f2d773d37ba101e9c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/amazon-and-alphabet-bet-big-ai-why-history-says-its-time-buy-both-stocks
AMZN,207,6c70d85ff5183efcd6c74107bd99405a7096d4cd254ab9fbe54a7053a26edc1a,6c70d85ff5183efcd6c74107bd99405a7096d4cd254ab9fbe54a7053a26edc1a,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/nvidia-vs-amazon-trade-war-winner
AMZN,208,e9577ceaa53b2f0d7e3ae4fd9285e4496e6b603b53f0d3334b6dcf609a9a5b4d,e9577ceaa53b2f0d7e3ae4fd9285e4496e6b603b53f0d3334b6dcf609a9a5b4d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/should-you-pick-nvidia-over-microsoft
AMZN,209,98702bc7d92a1d9bebbb856eabebd852b7567c4863a466e553ad0e4d40014525,98702bc7d92a1d9bebbb856eabebd852b7567c4863a466e553ad0e4d40014525,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/dont-worry-ai-investors-artificial-intelligence-boom-still-there-are-rising-dangers-nvidia
AMZN,210,98e02ee30cb13369d2bdd627fbf66245df5c8cd9691ae9f345cba63bc70bc213,98e02ee30cb13369d2bdd627fbf66245df5c8cd9691ae9f345cba63bc70bc213,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/amazon-could-beat-tesla-massive-market-are-investors-missing-something
AMZN,211,7ccb3be632cfb7b303619f304b6efa6c8e1f5e415fa1c5e34a214830989d52c4,7ccb3be632cfb7b303619f304b6efa6c8e1f5e415fa1c5e34a214830989d52c4,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/4-monster-stocks-hold-next-10-years
AMZN,212,549a8ff8723daec5b786f98e831378903bbfac067ba7c55d89e58f7725f295db,549a8ff8723daec5b786f98e831378903bbfac067ba7c55d89e58f7725f295db,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/nasdaq-bear-market-2-no-brainer-stocks-buy-right-now
AMZN,213,ac31006d5035cb92bfd9a79dd41eae24158132e27d648fd22a02257209b0e405,ac31006d5035cb92bfd9a79dd41eae24158132e27d648fd22a02257209b0e405,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/guru-fundamental-report-amzn-89
AMZN,226,aabb97f131caeb5edc77e00e50793663c82b4e893e1031fc682c8d606a69123d,aabb97f131caeb5edc77e00e50793663c82b4e893e1031fc682c8d606a69123d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-crash-do-now
AMZN,227,8a3e177cf61b595aee126dc4cb75ea2235c2172e340878ca1558219b083c244d,8a3e177cf61b595aee126dc4cb75ea2235c2172e340878ca1558219b083c244d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/warren-buffett-owns-2-artificial-intelligence-ai-stocks-wall-street-says-could-soar-50
AMZN,228,91678b057560319c9b7144060c038801d7bde327e7dc13fd5baed61b3b1c312f,91678b057560319c9b7144060c038801d7bde327e7dc13fd5baed61b3b1c312f,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/us-inflation-report-had-good-news-amazon-stock-and-unfortunate-news-tesla-stock-investors
AMZN,229,e53ac316e24f4c2910b828315213ab2ba36dab3d3ac106b26bdf3e1226df997e,e53ac316e24f4c2910b828315213ab2ba36dab3d3ac106b26bdf3e1226df997e,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/3-quantum-computing-stocks-poised-explosive-growth
AMZN,230,6409c008ab1902fd8072881483abace09f23212b6731eb16dd5e10bea39ad6ff,6409c008ab1902fd8072881483abace09f23212b6731eb16dd5e10bea39ad6ff,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/amazon-stock-tariff-proof
AMZN,231,161e72eb53ddd250dc87cc64dcee3bcd824dd001063b4c9450333e40181a961d,161e72eb53ddd250dc87cc64dcee3bcd824dd001063b4c9450333e40181a961d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/lobbying-update-20000-amazoncom-services-llc-lobbying-was-just-disclosed
AMZN,232,e2490952b558b21a1f33c4958d70b44d6b826dee24e1062f3eebba3b7be245a8,e2490952b558b21a1f33c4958d70b44d6b826dee24e1062f3eebba3b7be245a8,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/heres-how-artificial-intelligence-ai-driving-profit-growth-these-2-tech-stocks
AMZN,233,dec08f3d619ba42c3894e7768bca576c1bcb9f437104f7b29a8547efc884063d,dec08f3d619ba42c3894e7768bca576c1bcb9f437104f7b29a8547efc884063d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/nasdaq-bear-market-my-top-5-tech-stocks-buy-right-now
AMZN,234,8b27cf99a883370bd51092ce1beb66b8ffbfb27c9cf00a5a8bbb71b2816563b4,8b27cf99a883370bd51092ce1beb66b8ffbfb27c9cf00a5a8bbb71b2816563b4,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/5-cheap-leading-ai-stocks-are-screaming-buys-april
AMZN,235,f7c9b90735c3876a196752fcc84c275e88be22027a2b8b509d0716266669b808,f7c9b90735c3876a196752fcc84c275e88be22027a2b8b509d0716266669b808,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/2-reasons-avoid-amazon-stock-tariffs-escalate
AMZN,236,bdc267b12423187deaab06813e01460112df10bd725b489a0904187cf459532c,bdc267b12423187deaab06813e01460112df10bd725b489a0904187cf459532c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/marketbeat-week-review-04-07-04-11
AMZN,237,a12db1f51370c338f5f02d22389e4fbb24594e72692405d9f08ac854884d61d2,a12db1f51370c338f5f02d22389e4fbb24594e72692405d9f08ac854884d61d2,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/want-invest-quantum-computing-3-stocks-are-great-buys-right-now-0
AMZN,256,f289fb1d9da45e2c17d6aad279fb7056f91e3fcf145df63e586729890e15d85d,f289fb1d9da45e2c17d6aad279fb7056f91e3fcf145df63e586729890e15d85d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/mongodb-stock-plunges-54-year-heres-why-you-should-stay-away
AMZN,258,88dc1aa01b94a4622974cc5cbfdd342a029e7ffafcb63ca8d1c5c49286d33a0d,88dc1aa01b94a4622974cc5cbfdd342a029e7ffafcb63ca8d1c5c49286d33a0d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/trade-desk-plunges-18-month-buy-sell-or-hold-stock
AMZN,259,8e2b0918700bcd489869e26d3519a286d50db3a5b653ab0f7a4b5ce911725961,8e2b0918700bcd489869e26d3519a286d50db3a5b653ab0f7a4b5ce911725961,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/my-2-favorite-stocks-buy-right-now-4
AMZN,260,9c419816417a7895450c27cbcd03fa2bd962271407a7f1120bac5612654790b7,9c419816417a7895450c27cbcd03fa2bd962271407a7f1120bac5612654790b7,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/3-no-brainer-warren-buffett-stocks-buy-right-now-18
AMZN,261,b6d7e3fd4e5f9518e81a3d9953223cf9a02c31a61f2fa0f869c5df6e8c939a6f,b6d7e3fd4e5f9518e81a3d9953223cf9a02c31a61f2fa0f869c5df6e8c939a6f,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-wobble-after-wild-week-tariff-swings
AMZN,262,e02c66a8b7a4d9600f627563721afc26a1b21a97c66053f2e46a72c5e03cb204,e02c66a8b7a4d9600f627563721afc26a1b21a97c66053f2e46a72c5e03cb204,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/got-1000-2-no-brainer-warren-buffett-stocks-buy-right-now
AMZN,263,033d6f13deb6bbb415620ebd69a141c8b3564e706954f7f23c1f737284960a23,033d6f13deb6bbb415620ebd69a141c8b3564e706954f7f23c1f737284960a23,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/zacks-analyst-blog-highlights-nvidia-palantir-technologies-advanced-micro-devices
AMZN,264,85e1abe6ede58b6143593902cabbb52d048f5098b5ef6071e42930242da95e49,85e1abe6ede58b6143593902cabbb52d048f5098b5ef6071e42930242da95e49,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-fall-sharply-tariff-concerns-weigh-growth-prospects
AMZN,265,1ea7ac9d13d7f404b047c7bc29b1a0c3b5f1ebec60f7b2d8ba20b5fbcc714826,1ea7ac9d13d7f404b047c7bc29b1a0c3b5f1ebec60f7b2d8ba20b5fbcc714826,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/validea-detailed-fundamental-analysis-amzn-95
AMZN,266,b681d4302d22855320bc7e374c27f7e6a23055fea944dddf1e9a725f3588a9fa,b681d4302d22855320bc7e374c27f7e6a23055fea944dddf1e9a725f3588a9fa,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/2-no-brainer-warren-buffett-stocks-buy-right-now-18
AMZN,267,6bc36e1e551f332ada8a2bef5bcd4a9d05c935e512ccfc29d91347267929b47f,6bc36e1e551f332ada8a2bef5bcd4a9d05c935e512ccfc29d91347267929b47f,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-turmoil-here-are-my-top-10-stocks-buy-now
AMZN,268,dcbcce0896e3921c741569c1513df836aa67a78fe65702f5390f1563a336a7f6,dcbcce0896e3921c741569c1513df836aa67a78fe65702f5390f1563a336a7f6,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/investors-heavily-search-amazoncom-inc-amzn-here-what-you-need-know-4
AMZN,269,87fa6059ef00edc037058e13c724b335bd8cbb8218a87b11e11a2fc807686dd8,87fa6059ef00edc037058e13c724b335bd8cbb8218a87b11e11a2fc807686dd8,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/see-which-latest-13f-filers-holds-amazoncom-5
AMZN,270,3a2a8697e98918cde5444a9bdc2ecc5339b1c488c1c1bcdf92431499ad7ac40b,3a2a8697e98918cde5444a9bdc2ecc5339b1c488c1c1bcdf92431499ad7ac40b,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/netflix-stock-surges-479-year-content-strategy-time-buy
AMZN,271,d61056b6609ddb66616f470b6e6a24a6eafc54ecb8af9298b827db18f3146d26,d61056b6609ddb66616f470b6e6a24a6eafc54ecb8af9298b827db18f3146d26,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/bigbearai-stock-plunges-13-month-too-risky-even-discount
AMZN,272,d2325077b15fdc96d1c4dcd3654551aba4a7a59a545c403d3fc81a69d247ffa5,d2325077b15fdc96d1c4dcd3654551aba4a7a59a545c403d3fc81a69d247ffa5,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/can-alphabets-new-ai-and-cloud-launches-push-stock-higher
AMZN,273,69ad43621f4ebba1739dc85482a5e1e3fc38ccfceb866c92a043b0144da05d00,69ad43621f4ebba1739dc85482a5e1e3fc38ccfceb866c92a043b0144da05d00,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/meta-introduces-new-teen-safety-tools-how-safe-stock-you
AMZN,274,4d0ef79ff4f57d5dca3df478c2fe477719a9a62aff0047b32a67aa8e6e564873,4d0ef79ff4f57d5dca3df478c2fe477719a9a62aff0047b32a67aa8e6e564873,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/which-ai-stock-nvidia-or-broadcom-better-bargain-buy
AMZN,275,32f5e48c5a037adab10b80f55bffec7dbbc744361612b1f3a6eaf04c71270041,32f5e48c5a037adab10b80f55bffec7dbbc744361612b1f3a6eaf04c71270041,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-news-apr-11-2025
AMZN,293,dcc4c1c2ed65b0f5cf385278ebede087d9d68f64c4177829bdffa9c576760803,dcc4c1c2ed65b0f5cf385278ebede087d9d68f64c4177829bdffa9c576760803,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/cathie-wood-goes-bargain-hunting-market-crash-2-ai-stocks-she-just-bought
AMZN,294,5f7c5d36887298c15a33658dc77a0621020f7519ac702b4d66fd035a3bdef152,5f7c5d36887298c15a33658dc77a0621020f7519ac702b4d66fd035a3bdef152,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/trumps-tariff-pause-triggers-epic-rally-how-play-mag-7-now
AMZN,295,2b596e3d8a5f0ca00275ca2fe2622fb6e411a727757040c25669d29328460252,2b596e3d8a5f0ca00275ca2fe2622fb6e411a727757040c25669d29328460252,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/3-top-vanguard-etfs-buy-sp-500-correction
AMZN,296,8a28ecfa91852a8a3e675813ccc3797dfe667aa259ec61aa12933e50a0c5c5f1,8a28ecfa91852a8a3e675813ccc3797dfe667aa259ec61aa12933e50a0c5c5f1,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/4-artificial-intelligence-stocks-you-can-buy-and-hold-next-decade
AMZN,297,a31ecda42e3c597900bfcaf11565375c126c9c25d17aff74ec98fec958f11af7,a31ecda42e3c597900bfcaf11565375c126c9c25d17aff74ec98fec958f11af7,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/2-growth-stocks-buy-and-hold-forever-2
AMZN,298,2f631ba3b53b4e229d3334f521fd3162968ff01852df266f5d293b13d6572c1c,2f631ba3b53b4e229d3334f521fd3162968ff01852df266f5d293b13d6572c1c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/guru-fundamental-report-amzn-88
AMZN,299,7f4165111586c3f35be6c8200e30358b838a1aaa38227008de4dc452a9cb7ff0,7f4165111586c3f35be6c8200e30358b838a1aaa38227008de4dc452a9cb7ff0,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/tariffs-are-crushing-these-2-stocks-long-term-investors-could-get-amazing-bargain
AMZN,300,03d924ffcfa2c18644fbfd1ec43aa5e0a740b7696380ac8df2e81b274473403b,03d924ffcfa2c18644fbfd1ec43aa5e0a740b7696380ac8df2e81b274473403b,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-soar-president-trump-pauses-reciprocal-tariffs
AMZN,301,283c0c38edf924054b85109695848eb706d19efe8c5776f3cfbc409d6cb08c4f,283c0c38edf924054b85109695848eb706d19efe8c5776f3cfbc409d6cb08c4f,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/down-20-year-here-are-3-reasons-why-im-still-loading-amazon-stock
AMZN,302,0214fe5a1394d0a2e561098f48799a1fe47ffca21dafaf76006f8f24dd3d6bb5,0214fe5a1394d0a2e561098f48799a1fe47ffca21dafaf76006f8f24dd3d6bb5,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/2-artificial-intelligence-ai-stocks-poised-big-gains-next-5-years
AMZN,303,2e3713193c43d5b748319072ddfae8ca77ff5687245321b8798c2a08b93744de,2e3713193c43d5b748319072ddfae8ca77ff5687245321b8798c2a08b93744de,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/fund-update-aegon-asset-management-uk-plc-just-disclosed-new-holdings
AMZN,304,c1d25aabd15dacca0d9481730f4d385247f7376535725f6bb84acd16160ad7cd,c1d25aabd15dacca0d9481730f4d385247f7376535725f6bb84acd16160ad7cd,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/got-1000-2-top-growth-stocks-buy-could-double-your-money-0
AMZN,305,4c8a75e37e170d881890a65943c086baed6498d59ad594339b000d0a329164a0,4c8a75e37e170d881890a65943c086baed6498d59ad594339b000d0a329164a0,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/target-tgt-stock-getting-too-cheap-ignore
AMZN,306,e04fee752a4629a5114d70e049119991e1fd1d1869ebad0d62cc9f1450b8e60c,e04fee752a4629a5114d70e049119991e1fd1d1869ebad0d62cc9f1450b8e60c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-retreat-continued-global-economic-uncertainty
AMZN,307,6965b5bcbb2545260b6d6f3fe582775515b8b5a9697cad500b4edbb48f24b840,6965b5bcbb2545260b6d6f3fe582775515b8b5a9697cad500b4edbb48f24b840,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-sink-global-economic-angst
AMZN,308,5fa9211de745362af55c383111377a3bebf01f0f3a351df26bd366baa0989b7c,5fa9211de745362af55c383111377a3bebf01f0f3a351df26bd366baa0989b7c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/were-about-find-out-answer-warren-buffetts-pointed-question-about-trumps-tariffs-here-are
AMZN,309,fa74fdcf96b044144e3d42bd783bb5414142e4549aca4bb59884101b1485153d,fa74fdcf96b044144e3d42bd783bb5414142e4549aca4bb59884101b1485153d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/can-palantir-outperform-nvidia-and-should-you-buy-stock
AMZN,336,f8b5a373f0c1370e83a95dc426985985ed24532a657676948b79a3bbf687c03c,f8b5a373f0c1370e83a95dc426985985ed24532a657676948b79a3bbf687c03c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stocks-spike-trump-announces-90-day-tariff-pause
AMZN,337,18212f3dfd2e78d41033fb5f14e3ae941fb65d1a8360ee258163da5a36b43d15,18212f3dfd2e78d41033fb5f14e3ae941fb65d1a8360ee258163da5a36b43d15,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/amzn-factor-based-stock-analysis-86
AMZN,338,a4ae8c92f52264d2afc647c73ab80157d1108fe173950d682986808a6532b851,a4ae8c92f52264d2afc647c73ab80157d1108fe173950d682986808a6532b851,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-crash-3-tech-stocks-you-can-buy-and-hold-next-decade
AMZN,339,69fc3dc8a892738ff7bcfda380788945f76cc8ad8c59058636452fa59da5a3b2,69fc3dc8a892738ff7bcfda380788945f76cc8ad8c59058636452fa59da5a3b2,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/amazon-stock-buy-sell-or-hold-2025
AMZN,340,0cdd5f098756939706c8550f6d1231a0596ef6212db4944d5b89e158091e4dbe,0cdd5f098756939706c8550f6d1231a0596ef6212db4944d5b89e158091e4dbe,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/could-buying-amazon-stock-today-set-you-life-4
AMZN,341,f2f77802fff692a79c906975acf88f7d3085eeccdfc6a2e82ed17deacc883536,f2f77802fff692a79c906975acf88f7d3085eeccdfc6a2e82ed17deacc883536,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/warren-buffett-and-8-other-billionaires-have-85-billion-invested-incredible-stock
AMZN,342,ec1df4301385c028576070e8a5d784a7018bc4de8304473b0050c9cbbd525829,ec1df4301385c028576070e8a5d784a7018bc4de8304473b0050c9cbbd525829,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/where-will-nvidia-stock-be-3-years-8
AMZN,343,1be4b391e13082b4ea91db2c98edcad9141f8772c773a4b4a18eb2310d457fbb,1be4b391e13082b4ea91db2c98edcad9141f8772c773a4b4a18eb2310d457fbb,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/want-1000-annual-dividends-invest-17000-these-3-stocks
AMZN,344,1e0830bf3738e83c7cb3261d40485827813b9b0b314614135e3a4f5d08150cec,1e0830bf3738e83c7cb3261d40485827813b9b0b314614135e3a4f5d08150cec,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/should-you-invest-vaneck-retail-etf-rth-4
AMZN,345,a202f61a56a2db70c348a82bf2edd8c1fe8a8aa49cb7b676bde84906d2380b9d,a202f61a56a2db70c348a82bf2edd8c1fe8a8aa49cb7b676bde84906d2380b9d,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/stock-market-crash-heres-1-high-dividend-stock-could-be-steal-right-now
AMZN,346,1ea1e72633b97451abcb764a379275251c42ebc657e390e661b59a0c44f5aa6c,1ea1e72633b97451abcb764a379275251c42ebc657e390e661b59a0c44f5aa6c,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/quantum-computing-hot-topic-artificial-intelligence-sector-which-stocks-will-still-be
AMZN,347,80644a8768f8f439b3829cd39071abddb2f4192e985dbfffd580909aca0734e7,80644a8768f8f439b3829cd39071abddb2f4192e985dbfffd580909aca0734e7,EXACT_DUPLICATE_RECORD,https://www.nasdaq.com/articles/fund-update-czech-national-bank-just-disclosed-new-holdings
